1	1	1	1	2	1	3	1	2
1	1	1	1	2	-9	3	1	1
1	1	1	1	2	-9	3	1	3
1	1	1	1	2	-9	3	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	3	1	3	1	2
1	1	1	1	2	1	4	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	1	1	2	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	1	-9	2	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	4	1	2
1	1	1	1	1	1	2	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	4	1	2
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	3	1	1
1	1	-9	1	2	1	2	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	2	1	2
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	-9	3	1	2
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	2	1	2
1	1	1	1	2	1	3	1	3
1	1	1	1	2	1	3	1	3
1	1	1	1	2	1	2	1	2
1	1	1	1	2	1	1	1	2
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	3	1	2
1	1	1	1	2	1	4	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	-9	2	1	1
1	1	1	1	2	-9	1	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	-9	2	1	1
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	1	-9	1	1	1
1	-9	1	1	1	1	1	1	1
1	1	1	1	2	-9	2	1	1
1	1	1	1	2	1	3	1	1
1	1	1	1	2	-9	3	1	2
1	1	1	1	2	1	2	1	1
1	1	1	1	2	1	1	1	1
1	1	1	1	2	-9	1	1	1
1	1	1	1	2	-9	2	1	2
1	1	1	1	2	-9	3	1	2
1	-9	1	1	2	1	2	1	1
1	1	1	1	2	-9	2	1	1
1	1	1	1	2	-9	2	1	1
1	-9	1	1	2	-9	1	1	1
1	1	1	1	2	-9	2	1	1
1	-9	1	1	2	-9	1	1	1
